user_synth,product_id_num,rate_num
36,1166997,5.0
36,1409756,2.0
36,1409757,4.5
36,1418734,1.0
36,1420048,5.0
36,1427518,3.0
36,1429753,5.0
36,1432803,5.0
36,1441688,3.0
36,1442327,1.0
36,1444819,2.0
36,1444979,4.0
36,1446191,4.0
36,1446292,3.0
36,1449311,3.0
36,1449904,3.5
36,1456107,5.0
36,1456361,2.0
36,1457147,3.0
36,1463373,5.0
36,1469313,5.0
36,1472139,3.8
36,1476847,4.4
36,1477238,1.0
36,1477250,5.0
36,1477474,3.0
36,1477476,5.0
36,1479422,4.0
36,1479424,3.5
36,1479481,5.0
36,1481465,5.0
36,1484308,4.0
36,1486342,5.0
36,1487157,5.0
36,1491226,5.0
36,1491237,4.0
36,1494649,4.0
36,1497381,4.0
36,1498659,4.0
36,1498950,5.0
36,1504329,5.0
36,1516060,5.0
36,1517997,5.0
36,1533521,5.0
36,1538809,1.0
36,1541812,5.0
36,1543052,4.0
36,1549772,3.0
36,1553480,1.0
36,1553516,5.0
36,1553531,3.5
36,1555618,5.0
36,1559563,5.0
36,1559699,5.0
36,1567896,3.875
36,1584078,5.0
36,1584258,5.0
36,1584465,5.0
36,1585116,2.7
36,1590188,5.0
36,1602061,5.0
36,1602214,5.0
36,1602252,3.0
36,1603688,5.0
36,1604028,4.5
36,1609077,5.0
36,1609618,3.0
36,1611446,4.0
36,1616058,5.0
36,1616061,5.0
36,1618407,3.0
36,1619366,4.35
36,1624624,4.0
36,1627343,2.0
36,1640269,5.0
36,1644747,5.0
36,1645812,1.0
36,1650062,5.0
36,1661001,5.0
36,1663046,3.0
36,1666347,5.0
36,1677664,3.0
36,1681358,4.483333333333333
36,1682092,4.25
36,1682738,5.0
36,1685011,5.0
36,1687800,3.5
36,1687847,3.0
36,1697380,2.0
36,1706581,2.0
36,1710272,4.0
36,1710702,5.0
36,1715259,5.0
36,1717953,1.0
36,1718306,2.0
36,1721567,3.0
36,1731345,5.0
36,1735920,5.0
36,1738790,3.0
36,1739387,5.0
36,1746120,4.0
36,1747853,3.0
36,1749214,5.0
36,1751770,4.0
36,1752094,4.0
36,1762163,4.0
36,1770789,5.0
36,1770873,2.6666666666666665
36,1771129,4.0
36,1779255,3.0
36,1782251,3.0
36,1784731,5.0
36,1785204,3.0
36,1786312,5.0
36,1786580,5.0
36,1796707,1.0
36,1797324,2.75
36,1798188,5.0
36,1803895,5.0
36,1806624,5.0
36,1808376,4.733333333333333
36,1809948,4.0
36,1810442,5.0
36,1812244,5.0
36,1812938,5.0
36,1813747,5.0
36,1817581,3.0
36,1818416,1.0
36,1822134,5.0
36,1824188,3.8
36,1825019,5.0
36,1825897,1.0
36,1827223,5.0
36,1829830,4.825
36,1840414,4.25
36,1841559,5.0
36,1848445,5.0
36,1848560,1.0
36,1850578,3.0
36,1853002,3.0
36,1858004,5.0
36,1859526,5.0
36,1862707,3.0
36,1863345,5.0
36,1871174,4.0
36,1893093,4.0
36,1894133,5.0
36,1894314,3.75
36,1894427,4.0
36,1899054,4.0
36,1903487,1.5
36,1912628,5.0
36,1913671,5.0
36,1915007,5.0
36,1916648,1.0
36,1917569,3.0
36,1917643,3.0
36,1918030,5.0
36,1920132,3.0
36,1920137,5.0
36,1932309,1.0
36,1932985,4.0
36,1937069,3.0
36,1941753,3.0
36,1943385,4.0
36,1943669,4.0
36,1946415,0.5
36,1950478,4.0
36,1953996,4.0
36,1956086,5.0
36,1958628,5.0
36,1964377,5.0
36,1965640,3.25
36,1978292,4.5
36,1987880,5.0
36,2005247,5.0
36,2008827,2.0
36,2010070,5.0
36,2011982,4.0
36,2013904,4.4
36,2017078,5.0
36,2029301,1.0
36,2030405,5.0
36,2030406,4.5
36,2032488,5.0
36,2034444,3.0
36,2041797,3.0
36,2041827,3.0
36,2043012,5.0
36,2062289,5.0
36,2062670,4.0
36,2075006,5.0
36,2075291,5.0
36,2075425,4.0
36,2075719,4.0
36,2076226,5.0
36,2077089,3.0
36,2077121,2.0
36,2084527,4.0
36,2086945,2.65
36,2087553,4.0
36,2091994,2.0
36,2099676,1.0
36,2108155,1.0
36,2108184,2.0
36,2116123,5.0
36,2116131,5.0
36,2116144,3.0
36,2119959,5.0
36,2131121,3.0
36,2135494,4.6
36,2136549,5.0
36,2139360,2.0
36,2149446,5.0
36,2159996,4.0
36,2160966,1.0
36,2161143,5.0
36,2164180,4.8
36,2171115,4.0
36,2173185,5.0
36,2175635,5.0
36,2182354,5.0
36,2183233,4.7
36,2188573,5.0
36,2188773,3.0
36,2197729,3.0
36,2197784,3.0
36,2198990,5.0
36,2203877,5.0
36,2205668,5.0
36,2211314,2.0
36,2217305,4.0
36,2217703,4.0
36,2223018,5.0
36,2225494,3.0
36,2231777,5.0
36,2235367,5.0
36,2247315,5.0
36,2249058,5.0
36,2250066,3.6
36,2254474,5.0
36,2257721,5.0
36,2257805,5.0
36,2260579,5.0
36,2264945,5.0
36,2267355,5.0
36,2268115,4.0
36,2269126,5.0
36,2275522,3.0
36,2278897,4.0
36,2279004,3.0
36,2292732,5.0
36,2293823,5.0
36,2297930,5.0
36,2309764,5.0
36,2309765,5.0
36,2310974,5.0
36,2312451,4.0
36,2319356,5.0
36,2319460,5.0
36,2324696,3.0
36,2330567,5.0
36,2334946,5.0
36,2343267,5.0
36,2343687,5.0
36,2345968,5.0
36,2350713,5.0
36,2351576,4.0
36,2352717,4.0
36,2355206,1.0
36,2358694,2.0
36,2359454,4.0
36,2360300,3.0
36,2361460,5.0
36,2362005,5.0
36,2365996,5.0
36,2367916,5.0
36,2373666,5.0
36,2376415,4.0
36,2383953,5.0
36,2385078,4.0
36,2391656,5.0
36,2393833,3.0
36,2394912,5.0
36,2401290,5.0
36,2401696,4.0
36,2402739,4.0
36,2406877,4.0
36,2407731,5.0
36,2408987,5.0
36,2410946,5.0
36,2411576,3.0
36,2411703,5.0
36,2414910,4.0
36,2415576,1.0
36,2415797,4.5
36,2425703,1.0
36,2434481,3.35
36,2437009,5.0
36,2438221,3.0
36,2441698,5.0
36,2446674,5.0
36,2448750,4.0
36,2454090,4.0
36,2458685,4.3
36,2459276,4.0
36,2459984,4.0
36,2463247,5.0
36,2464430,5.0
36,2466123,5.0
36,2474699,5.0
36,2475332,4.5
36,2478203,3.0
36,2480641,1.0
36,2487211,3.0
36,2497859,4.0
36,2499501,3.0
36,2504105,3.0
36,2512396,3.75
36,2516231,4.0
36,2517201,4.0
36,2520906,4.0
36,2531333,5.0
36,2531561,2.0
36,2537534,2.0
36,2537876,4.0
36,2538384,3.0
36,2539985,3.0
36,2547162,3.75
36,2547687,4.0
36,2547805,5.0
36,2554529,1.0
36,2566092,4.0
36,2567708,5.0
36,2568159,5.0
36,2571557,4.0
36,2576976,5.0
36,2578210,4.0
36,2578602,4.25
36,2581429,4.0
36,2589135,3.0
36,2596693,4.6
36,2598605,3.0
36,2599286,3.0
36,2601064,5.0
36,2605734,3.0
36,2615508,4.0
36,2629254,4.0
36,2630921,3.0
36,2645301,1.0
36,2645304,5.0
36,2649791,5.0
36,2653606,5.0
36,2656603,5.0
36,2663394,4.25
36,2664151,1.0
36,2666356,4.0
36,2675652,4.1
36,2694369,5.0
36,2696281,5.0
36,2699678,4.0
36,2702776,5.0
36,2704420,3.0
36,2710998,5.0
36,2711837,4.75
36,2714255,4.0
36,2714475,5.0
36,2717136,5.0
36,2718214,4.0
36,2719414,3.5
36,2721233,5.0
36,2726740,5.0
36,2726848,5.0
36,2727911,3.0
36,2731071,4.0
36,2732406,4.0
36,2734821,3.0
36,2744430,5.0
36,2746643,5.0
36,2754176,5.0
36,2754512,5.0
36,2758667,5.0
36,2758828,5.0
36,2759057,5.0
36,2764528,5.0
36,2765878,3.0
36,2772120,4.0
36,2780759,5.0
36,2783467,5.0
36,2784559,5.0
36,2784753,4.5
36,2784905,5.0
36,2785386,3.8
36,2787266,5.0
36,2794197,1.0
36,2801580,4.6
36,2810222,5.0
36,2815062,3.25
36,2817536,3.0
36,2820082,3.0
36,2829723,3.0
36,2832074,3.0
36,2833707,1.0
36,2843102,5.0
36,2855213,5.0
36,2868726,1.0
36,2874605,5.0
36,2876838,3.3
36,2876863,2.0
36,2881666,1.0
36,2881671,3.0
36,2885201,5.0
36,2886858,5.0
36,2887559,3.0
36,2889626,5.0
36,2892937,4.0
36,2895851,3.4
36,2896796,5.0
36,2896949,5.0
36,2897006,1.0
36,2897042,4.0
36,2906633,4.333333333333333
36,2908337,4.0
36,2908501,1.0
36,2910232,5.0
36,2918115,3.0
36,2921539,5.0
36,2940955,4.611111111111111
36,2943394,4.85
36,2946875,4.4
36,2947948,5.0
36,2950763,5.0
36,2976007,5.0
36,2978443,5.0
36,2982355,5.0
36,2983649,3.8
36,2988264,5.0
36,2992195,5.0
36,2993454,4.2
36,3001109,5.0
36,3003499,4.0
36,3005827,5.0
36,3015551,5.0
36,3019282,5.0
36,3019478,5.0
36,3022298,4.0
36,3022622,3.0
36,3022813,5.0
36,3026239,4.0
36,3027160,4.0
36,3027551,5.0
36,3027553,3.8
36,3027622,3.0
36,3030192,1.0
36,3038697,1.0
36,3049265,1.0
36,3054052,3.0
36,3054427,4.583333333333333
36,3058921,4.125
36,3066982,4.0
36,3069800,4.333333333333333
36,3075698,4.0
36,3076702,4.0
36,3079379,4.0
36,3079380,5.0
36,3090776,3.0
36,3094714,5.0
36,3094958,5.0
36,3107333,5.0
36,3113361,3.0
36,3119272,5.0
36,3119298,5.0
36,3120513,5.0
36,3120827,3.0
36,3121314,5.0
36,3124630,4.25
36,3126334,5.0
36,3153708,5.0
36,3158642,3.0
36,3162385,1.0
36,3173066,2.0
36,3173992,1.0
36,3180593,4.0
36,3192224,5.0
36,3193127,2.0
36,3193149,5.0
36,3195032,4.0
36,3204675,5.0
36,3214034,5.0
36,3216751,4.0
36,3216808,5.0
36,3217241,5.0
36,3226998,3.75
36,3230436,3.0
36,3243155,1.0
36,3243703,3.0
36,3246243,4.0
36,3254395,5.0
36,3254851,5.0
36,3255700,3.0
36,3257183,4.0
36,3258998,1.0
36,3261305,5.0
36,3263827,2.4
36,3264490,5.0
36,3265290,3.0
36,3272595,5.0
36,3273279,5.0
36,3279774,5.0
36,3296391,5.0
36,3296486,5.0
36,3297441,5.0
36,3305270,5.0
36,3311748,3.0
36,3312882,5.0
36,3314856,4.0
36,3315439,5.0
36,3323498,5.0
36,3324308,3.0
36,3324746,3.0
36,3326011,4.0
36,3327052,5.0
36,3331625,4.0
36,3333960,3.0
36,3336132,5.0
36,3341859,4.0
36,3357624,5.0
36,3360732,5.0
36,3360815,4.0
36,3363948,5.0
36,3369469,4.25
36,3373716,3.0
36,3381781,4.0
36,3383034,3.0
36,3386257,5.0
36,3386368,5.0
36,3386738,3.0
36,3387385,5.0
36,3394501,3.0
36,3396658,4.0
36,3404150,5.0
36,3404164,4.0
36,3412197,5.0
36,3415190,1.0
36,3420652,4.0
36,3424601,4.0
36,3425890,3.5
36,3434304,4.0
36,3434306,2.0
36,3436591,2.6
36,3443659,5.0
36,3447048,3.0
36,3448785,5.0
36,3453141,3.0
36,3454479,5.0
36,3454492,5.0
36,3455104,5.0
36,3456667,4.0
36,3459941,3.0
36,3460091,4.0
36,3470602,2.5
36,3477655,3.0
36,3478396,3.0
36,3478432,2.75
36,3478438,5.0
36,3479054,4.85
36,3480048,3.5
36,3481457,4.0
36,3483451,3.0
36,3493180,5.0
36,3500190,5.0
36,3505036,5.0
36,3506502,5.0
36,3506503,3.0
36,3514788,2.0
36,3523514,5.0
36,3523565,5.0
36,3531488,4.0
36,3531562,5.0
36,3536806,3.0
36,3537214,5.0
36,3540033,1.0
36,3542217,4.0
36,3543494,3.8
36,3544100,4.0
36,3544589,4.0
36,3547598,5.0
36,3548526,4.0
36,3560541,5.0
36,3580219,3.0
36,3580571,5.0
36,3580732,5.0
36,3581552,3.0
36,3583250,4.0
36,3583355,3.0
36,3585428,5.0
36,3589264,4.4399999999999995
36,3589407,4.0
36,3593016,4.6
36,3597692,5.0
36,3600006,1.0
36,3601976,1.0
36,3622949,4.0
36,3623061,5.0
36,3629447,4.0
36,3632457,5.0
36,3637492,4.0
36,3642748,5.0
36,3652151,5.0
36,3652842,1.9
36,3655468,4.0
36,3663157,5.0
36,3665381,5.0
36,3667221,3.0
36,3667460,5.0
36,3681952,5.0
36,3685253,5.0
36,3686109,5.0
36,3686323,2.0
36,3692465,4.0
36,3702627,5.0
36,3716487,3.0
36,3719449,4.6
36,3726988,5.0
36,3737592,5.0
36,3746369,5.0
36,3749271,5.0
36,3753381,4.0
36,3754794,5.0
36,3755340,5.0
36,3759870,5.0
36,3767179,4.0
36,3769028,3.0
36,3775255,5.0
36,3782935,3.0
36,3783921,5.0
36,3809416,5.0
36,3811482,5.0
36,3811578,4.0
36,3812282,5.0
36,3813406,3.0
36,3813448,5.0
36,3814354,5.0
36,3816346,3.0
36,3829348,5.0
36,3831043,4.0
36,3833684,4.0
36,3840265,2.0
36,3848364,4.0
36,3849111,4.0
36,3849789,3.0
36,3867795,4.0
36,3868600,3.0
36,3879253,5.0
36,3882797,5.0
36,3892411,5.0
36,3892786,5.0
36,3895469,3.0
36,3897055,5.0
36,3899141,5.0
36,3899330,5.0
36,3905501,1.0
36,3907342,3.0
36,3911208,4.0
36,3914219,5.0
36,3920173,4.0
36,3920518,5.0
36,3921096,3.0
36,3925613,5.0
36,3938355,5.0
36,3939595,1.0
36,3943025,4.833333333333333
36,3943330,3.0
36,3949160,3.25
36,3951733,5.0
36,3951831,4.0
36,3952030,3.0
36,3952217,5.0
36,3967870,5.0
36,3968176,4.0
36,3971959,5.0
36,3972866,5.0
36,3973311,5.0
36,3973526,4.0
36,3974082,4.0
36,3975207,2.15
36,3995930,1.0
36,3998553,1.0
36,3998728,5.0
36,4019673,4.0
36,4022564,5.0
36,4028765,3.0
36,4028873,4.0
36,4035016,3.0
36,4046426,5.0
36,4047547,5.0
36,4047735,4.5
36,4051240,5.0
36,4055237,1.0
36,4074679,5.0
36,4087482,5.0
36,4090617,5.0
36,4100140,2.0
36,4101675,3.0
36,4104696,5.0
36,4107063,5.0
36,4111283,3.75
36,4117125,4.0
36,4118182,3.0
36,4124476,5.0
36,4124574,5.0
36,4136263,1.0
36,4139953,2.5
36,4140683,5.0
36,4153446,5.0
36,4169576,1.0
36,4174615,4.0
36,4180547,4.0
36,4183126,4.0
36,4184133,1.0
36,4195147,4.0
36,4205560,5.0
36,4213545,3.85
36,4214928,4.0
36,4217426,5.0
36,4220562,5.0
36,4225792,5.0
36,4228125,2.0
36,4228922,5.0
36,4230625,4.0
36,4235054,4.5
36,4235165,3.0
36,4235827,5.0
36,4238948,4.0
36,4240674,4.0
36,4241462,5.0
36,4243586,4.0
36,4243610,5.0
36,4244685,1.0
36,4253180,4.5
36,4253316,1.0
36,4257330,4.4
36,4258888,5.0
36,4259124,2.0
36,4259479,4.85
36,4273225,3.25
36,4273410,5.0
36,4275289,3.0
36,4276561,2.0
36,4277537,4.333333333333333
36,4277651,5.0
36,4282651,5.0
36,4283062,5.0
36,4283084,4.0
36,4284200,3.0
36,4295295,4.0
36,4296102,5.0
36,4297490,4.2
36,4302710,5.0
36,4302838,5.0
36,4308181,3.0
36,4308651,4.0
36,4312643,4.0
36,4314658,5.0
36,4336774,4.0
36,4342463,4.0
36,4350669,5.0
36,4359734,5.0
36,4364377,5.0
36,4369615,5.0
36,4376929,3.0
36,4377546,2.0
36,4381199,5.0
36,4386005,5.0
36,4389441,4.0
36,4390629,4.0
36,4396254,2.0
36,4399776,5.0
36,4401217,1.0
36,4406146,1.0
36,4406182,3.0
36,4410642,4.0
36,4411958,1.0
36,4415209,4.0
36,4416894,4.0
36,4416897,2.0
36,4416959,5.0
36,4417091,4.0
36,4417180,5.0
36,4422302,5.0
36,4422548,5.0
36,4428245,5.0
36,4428339,3.0
36,4428374,4.0
36,4439442,4.0
36,4440681,2.0
36,4448910,1.0
36,4449859,5.0
36,4452748,5.0
36,4452975,1.0
36,4457416,1.0
36,4457740,5.0
36,4471519,4.5
36,4473316,5.0
36,4473404,5.0
36,4473592,3.0
36,4473790,5.0
36,4480288,4.0
36,4481435,2.0
36,4482217,4.0
36,4483091,5.0
36,4483336,4.0
36,4498457,4.0
36,4513959,4.0
36,4516395,5.0
36,4521838,4.5
36,4523615,4.0
36,4523779,3.0
36,4529038,5.0
36,4535257,5.0
36,4536012,5.0
36,4541218,5.0
36,4548881,3.0
36,4555783,4.0
36,4568594,4.0
36,4570379,5.0
36,4570730,5.0
36,4571138,5.0
36,4576568,5.0
36,4581128,3.0
36,4592083,4.0
36,4594953,4.0
36,4598391,4.0
36,4601055,1.0
36,4610825,4.0
36,4616508,1.0
36,4622758,4.0
36,4622784,2.0
36,4629131,4.0
36,4635860,5.0
36,4640717,3.0
36,4641262,3.0
36,4648380,4.0
36,4664984,5.0
36,4665302,5.0
36,4670204,5.0
36,4681735,5.0
36,4684240,5.0
36,4708582,5.0
36,4713948,5.0
36,4737720,3.0
36,4739949,5.0
36,4742093,5.0
36,4743996,1.0
36,4808499,2.0
36,4808904,5.0
36,4827238,1.0
36,4830044,4.0
36,4830117,4.75
36,4841457,5.0
36,4857366,3.0
36,4861796,3.0
36,4861803,4.0
36,4865996,5.0
36,4874257,5.0
36,4879518,4.0
36,4884175,5.0
36,4884945,2.5
36,4889895,3.0
36,4895712,1.0
36,4896161,5.0
36,4896627,3.0
36,4897124,5.0
36,4903221,2.0
36,4907926,4.0
36,4908806,3.8
36,4918138,5.0
36,4919835,3.0
36,4920588,5.0
36,4937957,5.0
36,4948902,5.0
36,4964829,4.0
36,4975730,4.0
36,4982964,5.0
36,4996005,5.0
36,4997050,4.0
36,4998204,3.0
36,5008832,5.0
36,5010027,5.0
36,5014387,4.0
36,5015805,5.0
36,5026243,3.0
36,5039530,3.0
36,5048256,1.0
36,5048406,4.0
36,5075859,2.0
36,5095080,5.0
36,5096388,4.0
36,5104671,5.0
36,5115521,3.0
36,5130303,4.0
36,5131402,5.0
36,5151353,5.0
36,5152959,1.0
36,5170441,4.0
36,5174224,5.0
36,5175108,1.0
36,5175199,1.0
36,5177743,4.0
36,5190878,2.0
36,5196960,5.0
36,5198236,3.0
36,5200506,5.0
36,5212113,4.0
36,5215076,5.0
36,5216122,5.0
36,5232273,4.0
36,5233665,2.0
36,5263402,5.0
36,5271912,4.5
36,5314374,1.0
36,5315952,1.0
36,5318561,5.0
36,5320075,5.0
36,5333465,4.0
36,5336327,5.0
36,5340145,4.0
36,5342233,5.0
36,5363158,4.0
36,5363654,5.0
36,5371668,5.0
36,5372866,5.0
36,5377201,5.0
36,5398220,5.0
36,5398273,3.0
36,5398308,1.0
36,5402325,5.0
36,5409793,3.0
36,5410743,4.0
36,5417220,4.0
36,5419371,5.0
36,5426356,1.0
